NOME,QoE,TempoJogo,UsoCpu,UsoRam,UsoGpu,UsoVram,DelayVideo,DelayComandos,JitterVideo,JitterComandos,PerdaVideo,PerdaComandos,Jogo,TerminoPartida
Player 3,5,3,35,14,8,9,125,0,20,0,0.0,0.0,Half-Life 2,15.11
Player 3,6,3,36,14,9,9,0,100,0,25,0.0,0.0,Half-Life 2,15.12
Player 3,5,3,34,14,8,9,100,75,15,15,0.0,0.0,Half-Life 2,15.14
Player 3,1,3,37,14,8,9,125,0,20,0,2.5,0.0,Half-Life 2,15.15
Player 3,3,3,39,14,9,9,75,25,5,20,1.5,1.5,Half-Life 2,15.16
Player 3,3,3,37,15,9,9,50,0,25,0,1.0,0.0,Half-Life 2,15.18
Player 3,3,3,36,15,9,9,50,125,5,20,0.5,0.5,Half-Life 2,15.19
Player 3,6,3,33,15,8,9,0,100,0,5,0.0,0.0,Half-Life 2,15.20
Player 3,6,3,39,14,9,9,75,150,0,10,0.0,0.0,Half-Life 2,15.21
Player 3,2,3,37,14,10,10,75,100,25,15,2.0,2.0,Half-Life 2,15.23
Player 3,3,3,37,14,9,9,0,50,0,25,0.0,1.5,Half-Life 2,15.24
Player 3,4,3,38,15,8,9,25,75,10,5,2.0,2.0,Half-Life 2,15.26
Player 3,3,3,39,15,9,9,0,50,0,20,0.0,2.0,Half-Life 2,15.27
Player 3,0,3,38,15,9,9,150,0,5,0,0.5,0.0,Half-Life 2,15.28
Player 3,2,3,40,15,9,9,0,100,0,25,0.0,2.0,Half-Life 2,15.31
Player 3,2,3,34,15,9,9,125,0,15,0,1.5,0.0,Half-Life 2,15.33
Player 3,3,3,35,14,8,9,75,0,5,0,1.5,0.0,Half-Life 2,15.34
Player 3,5,3,39,13,9,9,0,25,0,5,0.0,1.0,Half-Life 2,16.24
Player 3,5,3,37,13,9,9,50,0,5,0,2.0,0.0,Half-Life 2,16.25
Player 3,4,3,36,13,9,9,0,50,0,10,0.0,1.5,Half-Life 2,16.26
Player 3,4,3,37,13,8,9,0,50,0,15,0.0,1.0,Half-Life 2,16.28
Player 3,2,3,38,13,9,9,0,125,0,15,0.0,0.5,Half-Life 2,16.29
Player 3,3,3,38,13,9,10,0,75,0,25,0.0,3.0,Half-Life 2,16.30
Player 3,2,3,33,13,8,9,0,75,0,15,0.0,3.0,Half-Life 2,16.32
Player 3,0,3,39,13,8,9,50,0,20,0,2.0,0.0,Half-Life 2,16.33
Player 3,4,3,34,13,9,9,0,50,0,10,0.0,0.5,Half-Life 2,16.34
Player 3,4,3,36,13,9,10,25,0,5,0,1.5,0.0,Half-Life 2,16.36
Player 3,1,3,26,12,6,8,0,100,0,25,0.0,1.0,Half-Life 2,16.37
Player 3,3,3,34,13,8,8,125,0,0,0,3.0,0.0,Half-Life 2,16.39
Player 3,4,3,37,14,9,9,0,75,0,20,0.0,0.0,Half-Life 2,16.40
Player 3,2,3,40,14,9,9,100,0,10,0,3.0,0.0,Half-Life 2,16.41
Player 3,3,3,37,13,8,8,0,125,0,0,0.0,0.5,Half-Life 2,16.43
Player 3,3,3,37,13,9,9,75,25,15,25,3.0,3.0,Half-Life 2,16.44
Player 3,3,3,37,14,9,9,50,25,15,0,1.5,1.5,Half-Life 2,16.45
Player 3,1,3,36,14,9,9,0,125,0,5,0.0,0.5,Half-Life 2,16.47
Player 3,5,3,35,13,8,9,25,50,5,15,3.0,3.0,Half-Life 2,16.48
Player 3,4,3,36,14,8,9,25,0,20,0,2.0,0.0,Half-Life 2,16.50
Player 3,2,3,38,14,8,9,100,0,5,0,1.0,0.0,Half-Life 2,16.51
Player 3,6,3,38,13,9,9,125,0,15,0,0.0,0.0,Half-Life 2,16.52
Player 3,4,3,39,13,8,9,25,0,15,0,2.5,0.0,Half-Life 2,16.53
Player 3,1,3,34,13,9,9,125,75,10,15,3.0,3.0,Half-Life 2,16.55
Player 3,1,3,33,13,10,9,150,150,10,15,3.0,3.0,Half-Life 2,16.56
Player 3,2,3,39,14,9,9,125,25,10,20,1.5,1.5,Half-Life 2,16.58
Player 3,5,3,38,14,9,9,50,125,0,0,2.0,2.0,Half-Life 2,16.59
Player 3,1,5,11,11,3,6,0,150,0,10,0.0,3.0,Half-Life 2,17.04
Player 3,6,3,39,13,9,9,25,100,20,0,3.0,3.0,Half-Life 2,17.05
Player 3,5,3,32,14,8,9,0,25,0,20,0.0,2.5,Half-Life 2,17.06
Player 3,5,3,38,14,8,9,125,100,5,5,0.0,0.0,Half-Life 2,17.08
Player 3,4,3,26,13,6,8,0,50,0,25,0.0,3.0,Half-Life 2,17.09
Player 3,2,3,36,14,9,9,100,0,20,0,2.5,0.0,Half-Life 2,17.11
Player 3,6,3,37,13,8,9,50,0,10,0,0.0,0.0,Half-Life 2,17.12
Player 3,3,3,38,13,9,9,100,0,5,0,2.5,0.0,Half-Life 2,17.14
Player 3,4,3,39,14,9,10,25,125,10,20,2.0,2.0,Half-Life 2,17.15
Player 3,3,3,39,14,9,10,25,0,5,0,2.5,0.0,Half-Life 2,17.19
Player 3,3,3,32,14,8,8,100,125,25,5,1.0,1.0,Half-Life 2,17.20
Player 3,2,3,39,14,8,9,0,100,0,5,0.0,1.5,Half-Life 2,17.21
Player 3,5,3,37,14,9,9,50,150,0,5,0.0,2.5,Half-Life 2,17.23
Player 3,3,3,39,13,9,9,50,0,20,0,3.0,0.0,Half-Life 2,17.24
Player 3,4,3,30,13,7,8,75,125,0,0,0.5,0.5,Half-Life 2,17.26
Player 3,6,3,37,13,8,9,0,125,0,15,0.0,0.0,Half-Life 2,17.27
Player 3,4,3,33,13,9,10,50,150,15,0,0.0,1.0,Half-Life 2,17.28
Player 3,1,3,23,13,6,7,125,50,5,25,1.5,1.5,Half-Life 2,17.30
Player 3,4,3,39,14,9,10,25,0,15,0,1.5,0.0,Half-Life 2,17.32
Player 3,2,3,32,13,8,8,150,25,15,25,2.0,2.0,Half-Life 2,17.33
Player 3,4,3,36,13,8,9,0,25,0,25,0.0,1.5,Half-Life 2,17.35
Player 3,3,3,37,13,8,9,0,50,0,10,0.0,3.0,Half-Life 2,17.36
Player 3,0,3,31,14,9,9,0,125,0,15,0.0,3.0,Half-Life 2,17.38
Player 3,3,3,37,14,9,9,50,125,15,15,1.5,1.5,Half-Life 2,17.39
Player 3,6,3,38,14,9,9,25,0,25,0,0.5,0.0,Half-Life 2,17.40
Player 3,6,3,37,14,9,9,75,0,5,0,2.5,2.5,Half-Life 2,18.15
Player 3,5,3,39,14,9,9,25,150,20,5,2.0,2.0,Half-Life 2,18.16
Player 3,4,3,30,13,7,8,0,75,0,10,0.0,2.5,Half-Life 2,18.18
Player 3,6,3,34,13,8,9,0,25,0,0,0.0,0.0,Half-Life 2,18.26
Player 3,6,3,38,14,9,9,50,25,0,5,1.5,1.5,Half-Life 2,18.28
Player 3,2,3,35,14,8,9,0,125,0,25,0.0,1.5,Half-Life 2,18.29
Player 3,4,3,39,14,9,9,25,0,5,0,3.0,0.0,Half-Life 2,18.30
Player 3,4,3,31,13,8,9,0,50,0,20,0.0,2.0,Half-Life 2,18.32
Player 3,2,3,37,13,9,9,75,0,10,0,2.0,0.0,Half-Life 2,18.33
Player 3,2,3,35,14,9,9,125,0,20,0,2.0,0.0,Half-Life 2,18.35
Player 3,3,3,36,14,8,9,0,125,0,10,0.0,3.0,Half-Life 2,18.36
Player 3,4,3,37,14,9,9,0,25,0,10,0.0,1.5,Half-Life 2,18.37
Player 3,6,3,36,14,9,9,0,100,0,20,0.0,0.0,Half-Life 2,18.39
Player 3,1,3,25,13,7,8,100,0,20,0,1.5,0.0,Half-Life 2,18.40
Player 3,1,3,34,13,9,9,150,0,15,0,1.5,0.0,Half-Life 2,18.42
Player 3,3,3,39,14,10,10,50,50,15,25,0.0,2.5,Half-Life 2,18.43
Player 3,1,3,26,13,6,7,0,125,0,0,0.0,3.0,Half-Life 2,18.45
Player 3,4,3,31,13,7,8,25,50,15,15,1.0,1.0,Half-Life 2,18.47
Player 3,5,3,34,14,9,9,50,0,25,0,1.5,0.0,Half-Life 2,18.48
Player 3,1,3,38,13,9,9,100,0,15,0,1.0,0.0,Half-Life 2,18.49
Player 3,0,3,36,14,10,10,0,150,0,10,0.0,1.0,Half-Life 2,18.51
Player 3,0,3,31,13,9,9,150,0,15,0,1.5,0.0,Half-Life 2,18.52
Player 3,2,3,35,14,10,10,75,0,10,0,2.0,0.0,Half-Life 2,18.54
Player 3,3,3,35,14,8,9,0,100,0,0,0.0,1.5,Half-Life 2,18.56
Player 3,4,3,31,14,8,9,100,125,25,5,1.5,1.5,Half-Life 2,18.59
Player 3,4,3,25,13,6,7,100,50,0,25,2.5,2.5,Half-Life 2,19.01
Player 3,5,3,28,13,7,8,25,125,25,10,3.0,3.0,Half-Life 2,19.02
Player 3,4,3,39,14,8,9,50,150,5,20,2.0,2.0,Half-Life 2,19.03
Player 3,1,3,36,14,10,10,100,0,20,0,1.5,0.0,Half-Life 2,19.05
Player 3,2,3,35,14,8,9,125,0,20,0,1.5,0.0,Half-Life 2,19.06
Player 3,4,3,35,14,8,9,25,25,20,10,1.0,1.0,Half-Life 2,19.08
Player 3,3,3,36,14,9,9,75,0,5,0,3.0,0.0,Half-Life 2,19.09
Player 3,3,3,33,14,9,9,0,100,0,25,0.0,3.0,Half-Life 2,19.10
Player 3,4,3,37,14,9,9,25,100,25,10,1.0,1.0,Half-Life 2,19.12
Player 3,0,3,39,14,11,11,100,0,25,0,0.5,0.0,Half-Life 2,19.14
Player 3,5,3,38,14,9,9,0,25,0,10,0.0,2.0,Half-Life 2,19.17
Player 3,3,3,39,14,9,9,50,0,20,0,3.0,0.0,Half-Life 2,19.18
Player 3,3,3,37,14,9,9,50,150,10,25,1.0,1.0,Half-Life 2,19.20
Player 3,1,3,36,14,9,9,125,150,10,15,2.0,2.0,Half-Life 2,19.21
Player 3,2,3,38,14,8,9,100,25,10,15,2.5,2.5,Half-Life 2,19.22
Player 3,2,3,37,14,9,9,75,0,15,0,2.0,0.0,Half-Life 2,19.24
Player 3,3,3,40,14,8,9,0,50,0,20,0.0,0.5,Half-Life 2,19.25
Player 3,3,3,40,14,9,9,75,75,5,25,1.0,1.0,Half-Life 2,19.26
Player 3,2,3,36,14,9,9,100,50,5,25,1.5,1.5,Half-Life 2,19.28
Player 3,4,3,37,14,8,9,0,125,0,20,0.0,0.0,Half-Life 2,19.29
Player 3,2,3,38,14,9,9,0,100,0,20,0.0,2.0,Half-Life 2,19.30
Player 3,2,3,39,14,9,9,50,125,15,0,1.5,1.5,Half-Life 2,19.31
Player 3,2,3,14,12,3,6,50,150,20,5,0.0,2.0,Half-Life 2,19.35
Player 3,2,3,37,14,9,9,0,75,0,20,0.0,2.0,Half-Life 2,19.39
Player 3,3,3,39,14,9,9,0,75,0,25,0.0,2.5,Half-Life 2,19.40
Player 3,5,3,31,13,8,9,25,25,15,25,2.0,2.0,Half-Life 2,19.42
Player 3,4,3,37,14,9,10,25,150,20,5,2.5,2.5,Half-Life 2,19.43
Player 3,4,3,37,14,9,10,25,75,15,15,2.5,2.5,Half-Life 2,19.45
Player 3,4,3,39,14,8,9,25,0,20,0,1.0,0.0,Half-Life 2,19.46
Player 3,3,3,38,14,9,9,0,50,0,10,0.0,2.0,Half-Life 2,19.47
Player 3,1,3,34,14,11,10,150,75,10,25,3.0,3.0,Half-Life 2,19.49
Player 3,1,3,35,14,8,9,0,100,0,10,0.0,1.5,Half-Life 2,19.50
Player 3,1,3,34,14,9,9,150,25,15,5,0.0,1.0,Half-Life 2,19.51
Player 3,3,3,39,14,9,9,50,25,25,15,2.5,2.5,Half-Life 2,19.53
Player 3,2,3,37,14,9,9,50,125,10,10,0.5,0.5,Half-Life 2,19.54
Player 3,3,3,37,14,9,9,0,125,0,0,0.0,2.0,Half-Life 2,19.55
Player 3,4,3,38,14,9,10,25,75,20,15,0.5,0.5,Half-Life 2,19.56
Player 3,2,3,36,14,8,9,150,125,25,10,0.5,0.5,Half-Life 2,19.58
Player 3,6,3,37,14,9,9,50,75,25,10,0.0,0.0,Half-Life 2,19.59
Player 1,2,3,40,14,8,9,0,100,0,15,0.0,0.5,Half-Life 2,21.25
Player 1,4,3,39,14,9,9,50,150,20,10,1.5,1.5,Half-Life 2,21.26
Player 3,3,3,34,13,8,8,75,0,25,0,1.5,0.0,Half-Life 2,22.29
Player 3,3,4,12,12,3,6,150,100,10,20,2.0,2.0,Half-Life 2,22.33
Player 3,2,3,37,14,8,8,125,0,15,0,2.0,0.0,Half-Life 2,22.35
Player 3,5,3,39,14,9,9,50,0,20,0,2.5,0.0,Half-Life 2,22.36
Player 3,1,3,32,13,8,8,100,0,10,0,1.0,0.0,Half-Life 2,22.37
Player 3,2,3,31,14,8,9,100,0,15,0,3.0,0.0,Half-Life 2,22.39
Player 3,6,3,37,14,9,9,25,0,10,0,0.0,0.5,Half-Life 2,22.40
Player 3,4,3,29,13,7,8,100,25,25,15,0.5,0.5,Half-Life 2,22.42
Player 3,5,3,31,13,8,9,75,125,15,10,3.0,3.0,Half-Life 2,23.01
Player 1,0,3,35,14,9,9,0,150,0,25,0.0,2.5,Half-Life 2,23.14
Player 1,4,3,30,14,8,9,0,50,0,25,0.0,0.5,Half-Life 2,23.16
Player 1,6,3,37,14,9,9,50,0,15,0,0.0,0.0,Half-Life 2,23.18
Player 1,2,3,36,14,9,9,0,125,0,5,0.0,2.0,Half-Life 2,23.19
Player 1,2,3,39,14,8,9,0,125,0,0,0.0,2.0,Half-Life 2,23.20
Player 1,5,3,38,14,9,9,0,50,0,10,0.0,3.0,Half-Life 2,23.21
Player 1,5,3,36,14,9,9,75,50,20,15,0.0,0.0,Half-Life 2,23.23
Player 1,2,3,36,14,9,9,125,100,10,0,2.5,2.5,Half-Life 2,23.24
Player 1,1,3,39,14,9,9,0,75,0,15,0.0,2.5,Half-Life 2,23.25
Player 1,5,3,35,13,8,8,0,50,0,5,0.0,0.0,Half-Life 2,17.16
Player 1,1,3,37,14,9,9,150,75,20,10,2.0,2.0,Half-Life 2,17.18
Player 1,2,3,35,14,9,9,75,0,5,0,0.5,0.0,Half-Life 2,17.20
Player 1,5,3,30,14,7,8,0,25,0,10,0.0,1.5,Half-Life 2,17.22
Player 1,1,3,33,14,8,9,125,125,10,0,3.0,3.0,Half-Life 2,17.23
Player 1,1,3,37,15,9,10,0,100,0,5,0.0,2.0,Half-Life 2,17.25
Player 1,6,3,35,14,8,9,0,150,0,15,0.0,0.0,Half-Life 2,17.26
Player 1,5,3,39,14,9,9,50,0,5,0,1.0,0.0,Half-Life 2,17.28
Player 1,5,3,38,14,9,9,0,50,0,10,0.0,1.0,Half-Life 2,17.29
Player 1,4,3,28,14,7,8,0,100,0,0,0.0,3.0,Spelunky,17.31
Player 1,5,3,23,14,7,8,0,50,0,20,0.0,1.5,Spelunky,17.32
Player 1,4,3,39,15,9,9,50,50,5,0,0.5,0.5,Half-Life 2,17.33
Player 1,5,3,27,14,8,8,50,25,25,0,0.0,0.0,Spelunky,17.35
Player 1,3,3,27,13,7,8,100,0,25,0,2.5,0.0,Spelunky,17.36
Player 1,4,3,37,14,8,9,0,75,0,0,0.0,1.0,Half-Life 2,17.37
Player 1,2,3,26,14,8,8,0,125,0,0,0.0,1.5,Spelunky,17.46
Player 1,5,3,19,13,5,7,25,0,0,0,0.5,0.0,Half-Life 2,17.49
Player 1,4,3,40,15,9,9,50,75,10,20,2.5,2.5,Half-Life 2,17.51
Player 1,3,3,30,14,7,8,0,50,0,15,0.0,2.5,Half-Life 2,17.52
Player 1,6,3,37,14,8,9,0,50,0,5,0.0,0.0,Half-Life 2,17.55
Player 1,3,3,35,14,9,10,50,0,5,0,2.0,0.0,Half-Life 2,17.56
Player 1,4,3,38,15,9,9,0,50,0,20,0.0,1.5,Half-Life 2,17.57
Player 1,1,3,40,15,9,9,100,75,20,15,1.0,1.0,Half-Life 2,17.59
Player 1,6,3,37,15,8,9,100,50,15,15,0.0,0.0,Half-Life 2,18.00
Player 1,5,3,40,15,9,9,0,25,0,15,0.0,1.0,Half-Life 2,18.01
Player 1,4,3,41,15,9,9,0,75,0,10,0.0,0.5,Half-Life 2,18.03
Player 1,0,3,36,15,9,9,0,150,0,10,0.0,3.0,Half-Life 2,18.06
Player 1,4,3,39,15,9,9,0,50,0,10,0.0,1.0,Half-Life 2,18.08
Player 1,4,3,37,15,9,9,50,50,25,25,1.0,1.0,Half-Life 2,18.09
Player 1,6,3,38,15,10,10,25,125,25,5,0.0,0.0,Half-Life 2,18.10
Player 1,6,3,38,15,9,9,50,0,10,0,0.0,0.0,Half-Life 2,18.12
Player 1,6,3,39,15,9,9,25,100,0,5,3.0,3.0,Half-Life 2,18.13
Player 1,5,3,38,15,10,10,25,0,25,0,0.5,0.0,Half-Life 2,18.14
Player 1,3,3,38,15,9,9,50,0,25,0,2.0,0.0,Half-Life 2,18.16
Player 1,6,3,38,15,9,9,0,50,0,15,0.0,0.0,Half-Life 2,18.17
Player 1,6,3,37,15,8,8,125,125,5,5,0.0,0.0,Half-Life 2,18.18
Player 1,4,3,37,15,8,9,50,25,5,5,1.5,1.5,Half-Life 2,18.20
Player 1,1,3,34,15,8,8,150,0,10,0,2.5,0.0,Half-Life 2,18.21
Player 1,4,3,38,15,9,9,0,50,0,10,0.0,3.0,Half-Life 2,18.22
Player 1,2,3,39,15,9,9,0,100,0,25,0.0,2.0,Half-Life 2,18.24
Player 1,4,3,39,15,9,9,50,0,20,0,3.0,0.0,Half-Life 2,18.25
Player 1,4,3,35,16,9,9,75,150,25,0,2.5,2.5,Half-Life 2,18.26
Player 1,4,4,10,13,2,6,50,0,5,0,1.5,0.0,Half-Life 2,18.32
Player 1,1,3,29,15,7,8,150,0,5,0,1.5,0.0,Half-Life 2,18.34
Player 1,6,3,38,15,9,9,25,0,20,0,1.0,0.0,Half-Life 2,18.48
Player 1,1,3,36,15,9,9,125,0,5,0,2.5,0.0,Half-Life 2,18.49
Player 1,6,3,37,15,9,10,25,0,20,0,1.0,0.0,Half-Life 2,18.51
Player 1,3,3,37,15,8,9,75,50,10,25,2.5,2.5,Half-Life 2,18.52
Player 1,2,3,37,15,9,9,125,50,10,10,0.5,0.5,Half-Life 2,19.32
Player 1,5,3,40,15,9,9,25,0,15,0,1.5,0.0,Half-Life 2,19.34
Player 1,4,3,37,15,9,9,50,0,25,0,1.5,0.0,Half-Life 2,19.35
Player 1,4,3,38,15,9,10,50,0,15,0,2.5,0.0,Half-Life 2,19.48
Player 3,3,4,38,14,10,10,50,50,20,25,2.0,2.0,Half-Life 2,15.27
Player 3,2,3,38,14,9,9,100,0,10,0,1.0,0.0,Half-Life 2,15.30
Player 3,1,3,32,14,8,8,150,100,25,0,2.0,2.0,Half-Life 2,15.32
Player 3,2,3,37,14,9,9,0,100,0,5,0.0,1.5,Half-Life 2,15.33
Player 3,3,3,39,14,9,9,0,50,0,20,0.0,2.5,Half-Life 2,15.34
Player 3,4,3,39,14,9,10,25,100,20,20,0.5,0.5,Half-Life 2,15.36
Player 3,3,3,33,14,8,9,50,0,15,0,0.5,0.0,Half-Life 2,15.37
Player 3,2,3,36,14,8,9,75,0,10,0,1.5,0.0,Half-Life 2,15.39
Player 3,3,3,37,14,9,9,100,0,10,0,3.0,0.0,Half-Life 2,15.40
Player 3,2,3,37,14,9,9,0,125,0,10,0.0,2.5,Half-Life 2,15.41
Player 3,4,3,36,14,8,9,50,0,25,0,2.0,0.0,Half-Life 2,15.43
Player 3,1,3,33,14,8,8,0,150,0,10,0.0,3.0,Half-Life 2,15.44
Player 3,6,3,38,14,9,9,0,150,0,20,2.5,2.5,Half-Life 2,15.45
Player 3,4,3,38,14,8,9,0,25,0,25,0.0,1.5,Half-Life 2,15.47
Player 3,1,3,30,14,8,9,0,150,0,5,0.0,3.0,Half-Life 2,15.48
Player 3,1,3,35,14,9,8,0,150,0,25,0.0,3.0,Half-Life 2,15.50
Player 3,2,3,37,15,9,9,100,0,25,0,0.5,0.0,Half-Life 2,15.51
Player 3,5,3,39,15,9,9,25,0,25,0,2.5,0.0,Half-Life 2,15.52
Player 3,0,3,37,14,11,9,125,125,20,25,3.0,3.0,Half-Life 2,15.54
Player 3,5,3,37,14,8,9,0,0,0,0,0.0,3.0,Half-Life 2,15.55
Player 3,5,3,35,14,8,9,0,25,0,15,0.0,3.0,Half-Life 2,15.56
Player 3,2,3,38,14,9,9,0,50,0,20,0.0,2.0,Half-Life 2,15.58
Player 3,2,3,37,15,10,9,150,0,10,0,2.5,0.0,Half-Life 2,15.59
Player 3,4,3,38,15,8,9,0,25,0,10,0.0,1.5,Half-Life 2,16.00
Player 3,1,3,31,15,8,8,150,0,20,0,2.5,0.0,Half-Life 2,16.02
Player 3,2,3,34,14,8,9,100,50,25,0,2.5,2.5,Half-Life 2,16.03
Player 3,3,3,37,14,8,9,75,150,20,10,0.0,1.0,Half-Life 2,16.04
Player 3,4,3,36,14,8,9,0,100,0,15,0.0,0.0,Half-Life 2,16.06
Player 3,1,3,30,14,8,8,150,0,0,0,1.0,0.0,Half-Life 2,16.07
Player 3,1,3,38,15,9,9,75,0,15,0,1.5,0.0,Half-Life 2,16.09
Player 3,1,3,38,15,9,9,125,50,25,5,0.5,0.5,Half-Life 2,16.10
Player 3,2,3,37,15,10,10,25,50,15,0,0.5,0.5,Half-Life 2,16.11
Player 3,1,3,37,15,9,9,0,125,0,20,0.0,2.0,Half-Life 2,16.12
Player 3,2,3,35,14,8,9,150,0,15,0,0.5,0.0,Half-Life 2,16.14
Player 3,2,3,29,14,7,8,75,0,15,0,0.5,0.0,Half-Life 2,16.16
Player 3,4,3,37,15,8,9,75,0,0,0,1.0,0.0,Half-Life 2,16.18
Player 3,3,3,40,15,9,9,0,50,0,10,0.0,1.0,Half-Life 2,16.19
Player 3,5,3,36,15,8,9,0,100,0,0,0.0,0.0,Half-Life 2,16.20
Player 3,1,3,34,15,8,8,125,0,15,0,0.5,0.0,Half-Life 2,16.22
Player 3,4,3,37,15,9,9,50,0,15,0,3.0,0.0,Half-Life 2,16.23
Player 3,4,3,38,15,9,9,25,0,10,0,1.0,0.0,Half-Life 2,16.25
Player 3,4,3,38,15,9,9,25,100,15,5,0.5,0.5,Half-Life 2,16.26
Player 3,2,3,37,15,9,9,75,0,15,0,1.0,0.0,Half-Life 2,16.27
Player 3,1,3,34,15,9,9,0,75,0,15,0.0,1.5,Half-Life 2,16.29
Player 3,3,3,37,15,8,9,100,0,0,0,3.0,0.0,Half-Life 2,16.30
Player 3,5,3,39,15,9,9,25,150,0,25,3.0,3.0,Half-Life 2,16.31
Player 3,6,3,40,15,9,9,0,0,0,0,0.0,1.5,Half-Life 2,16.33
Player 3,3,3,38,15,8,9,50,100,10,15,0.5,0.5,Half-Life 2,16.34
Player 3,1,3,32,15,9,9,150,0,15,0,1.5,0.0,Half-Life 2,16.35
Player 3,0,3,37,15,9,9,125,100,5,0,2.0,2.0,Half-Life 2,16.37
Player 3,5,3,39,15,9,9,0,25,0,0,0.0,0.0,Half-Life 2,16.38
Player 3,5,3,37,15,8,9,25,100,5,15,1.0,1.0,Half-Life 2,16.39
Player 1,5,3,38,15,9,10,25,50,25,25,1.0,1.0,Half-Life 2,16.44
Player 1,1,3,38,15,9,9,0,100,0,20,0.0,1.5,Half-Life 2,16.45
Player 1,1,3,35,15,9,9,125,0,25,0,1.0,0.0,Half-Life 2,16.46
Player 1,6,3,40,15,9,9,75,100,5,15,0.0,0.0,Half-Life 2,16.48
Player 1,6,3,38,15,8,8,150,0,15,0,0.0,0.0,Half-Life 2,16.49
Player 1,0,3,34,15,9,9,0,150,0,20,0.0,0.5,Half-Life 2,16.51
Player 1,6,3,40,15,9,10,25,0,0,0,2.0,0.0,Half-Life 2,16.53
Player 1,5,3,38,15,9,9,50,50,5,20,2.5,2.5,Half-Life 2,16.54
Player 1,4,3,36,15,10,9,125,0,0,0,2.0,0.0,Half-Life 2,16.56
Player 1,3,3,36,15,9,9,0,50,0,10,0.0,1.5,Half-Life 2,16.57
Player 1,6,3,37,15,9,9,50,100,0,20,1.5,1.5,Half-Life 2,16.59
Player 1,3,3,38,15,9,9,0,100,0,25,0.0,2.0,Half-Life 2,17.01
Player 1,3,3,36,15,10,10,75,50,5,5,1.5,1.5,Half-Life 2,17.02
Player 1,4,3,39,15,9,9,25,0,5,0,1.5,0.0,Half-Life 2,17.03
Player 1,3,3,36,15,9,9,0,75,0,5,0.0,1.0,Half-Life 2,17.05
Player 1,2,3,39,15,10,10,50,0,10,0,2.0,0.0,Half-Life 2,17.07
Player 1,6,3,38,15,9,9,0,75,0,0,0.0,0.0,Half-Life 2,17.08
Player 1,1,3,38,15,9,9,75,0,10,0,3.0,0.0,Half-Life 2,17.10
Player 1,5,3,40,15,8,9,125,0,5,0,0.0,0.0,Half-Life 2,17.12
Player 1,4,3,36,15,9,10,0,75,0,0,0.0,1.5,Half-Life 2,17.13
Player 1,0,3,31,15,7,8,0,150,0,25,0.0,1.5,Half-Life 2,17.17
Player 1,6,3,37,16,8,9,125,0,15,0,0.0,0.0,Half-Life 2,17.19
Player 1,0,3,37,16,8,8,150,125,15,15,3.0,3.0,Half-Life 2,17.20
Player 1,6,3,38,16,8,9,25,75,0,10,0.0,1.5,Half-Life 2,17.22
Player 1,2,3,39,15,8,9,0,50,0,20,0.0,1.5,Half-Life 2,17.23
Player 1,1,3,38,15,9,10,0,75,0,15,0.0,2.0,Half-Life 2,17.27
Player 1,1,3,36,15,8,9,100,50,20,20,0.0,1.0,Half-Life 2,17.31
Player 1,6,3,38,15,9,9,125,0,5,0,0.0,0.0,Half-Life 2,17.33
Player 1,0,3,36,16,9,9,0,125,0,25,0.0,2.0,Half-Life 2,17.34
Player 1,3,3,39,16,9,9,50,50,20,15,0.5,0.5,Half-Life 2,17.36
Player 1,5,3,36,16,9,9,25,50,0,25,2.5,2.5,Half-Life 2,17.38
Player 1,0,3,37,15,8,8,100,0,20,0,1.5,0.0,Half-Life 2,17.39
Player 1,4,3,40,15,10,10,0,50,0,5,0.0,2.0,Half-Life 2,17.40
Player 1,2,3,36,15,8,9,100,150,15,10,1.5,1.5,Half-Life 2,17.42
Player 1,3,3,36,15,10,10,50,0,5,0,2.5,0.0,Half-Life 2,17.49
Player 1,2,3,38,15,10,10,0,50,0,20,0.0,0.5,Half-Life 2,17.51
Player 1,1,3,40,16,9,9,0,150,0,0,0.0,3.0,Half-Life 2,17.52
Player 1,1,3,37,16,9,9,100,75,20,15,2.5,2.5,Half-Life 2,17.54
Player 1,6,3,40,16,10,10,25,100,20,5,0.0,0.0,Half-Life 2,17.55
Player 1,0,3,35,16,8,8,0,100,0,15,0.0,2.5,Half-Life 2,17.56
Player 1,1,3,34,15,10,9,0,150,0,5,0.0,2.0,Half-Life 2,17.57
Player 1,1,3,38,15,9,9,125,0,10,0,3.0,0.0,Half-Life 2,18.00
Player 1,5,3,29,13,7,7,50,0,15,0,0.5,0.0,Half-Life 2,18.18
Player 1,4,3,37,14,9,9,50,50,5,25,3.0,3.0,Half-Life 2,18.19
Player 1,5,3,40,14,9,9,25,0,5,0,2.5,0.0,Half-Life 2,18.20
Player 1,6,3,36,14,9,10,0,25,0,0,0.0,0.0,Half-Life 2,18.22
Player 1,5,3,39,14,9,9,50,0,10,0,0.0,0.0,Half-Life 2,18.23
Player 1,4,3,37,14,9,9,50,75,10,20,1.5,1.5,Half-Life 2,18.24
Player 3,6,3,24,12,5,7,25,0,25,0,0.0,0.0,Half-Life 2,18.36
Player 3,4,3,38,14,9,9,0,50,0,0,0.0,1.0,Half-Life 2,18.37
Player 3,2,3,37,14,8,9,50,25,10,15,1.5,1.5,Half-Life 2,18.38
Player 3,6,3,35,14,8,9,0,150,0,15,0.0,0.0,Half-Life 2,18.40
